runN,Variables,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
189,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),89,71,65,57,56,53,52,53,54,55,56,55,54,52,53,52,50,52,53,55,55,53,51,53,56,52,54,51,48,49,51,51,52,49,52,49,49,51,51,50,50,51,51,54,54,50,53,53,52,53,52
189,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),85,71,64,60,56,55,54,56,52,51,53,52,54,53,51,50,50,52,52,52,53,55,51,51,51,56,54,56,56,56,53,52,54,54,54,51,52,52,54,56,53,51,54,53,54,55,52,52,52,51,49
189,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),84,41,45,49,47,46,50,48,47,52,50,49,49,51,51,44,53,49,50,46,47,47,53,51,52,49,49,47,50,49,51,47,50,49,48,51,47,48,53,51,49,49,53,50,51,49,51,51,48,49,48
190,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),84,50,46,47,47,46,46,51,45,48,46,47,45,50,47,47,51,50,47,47,48,48,48,48,48,44,49,49,46,45,55,53,48,52,52,51,50,51,49,46,48,48,51,50,51,47,49,50,49,50,49
190,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),84,68,60,57,58,57,56,56,55,53,52,54,57,54,50,49,52,49,53,52,50,50,50,53,49,51,52,53,51,51,51,52,47,48,49,50,53,52,51,50,51,50,53,51,54,54,51,53,55,59,56
190,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),87,71,65,58,56,56,52,53,54,51,50,51,51,52,50,53,53,55,57,51,52,55,54,55,55,55,52,52,52,52,50,49,51,49,49,50,51,49,47,47,46,47,48,50,49,49,49,49,48,50,51
190,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),84,42,46,46,44,50,47,45,50,45,48,46,47,52,50,48,49,49,53,49,50,49,51,51,49,50,49,51,51,51,50,48,50,49,50,50,53,50,48,48,49,49,48,50,50,48,48,50,51,45,43
191,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),83,50,46,44,46,42,46,52,45,53,48,50,49,51,45,55,48,53,47,49,49,46,52,46,46,49,48,47,49,49,47,49,48,43,50,48,50,49,49,48,49,48,51,52,49,47,48,46,52,49,47
191,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),85,71,63,61,57,55,57,57,57,54,53,57,57,55,53,54,51,51,49,49,52,54,53,54,51,50,51,52,52,54,53,53,52,53,52,51,51,51,51,53,53,51,53,52,54,50,47,50,52,50,51
191,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),82,68,60,58,54,54,50,54,53,51,52,53,52,50,49,48,49,49,49,48,48,50,55,55,51,53,53,51,54,50,50,53,54,54,50,50,52,49,49,50,49,49,51,51,50,49,50,50,50,52,53
191,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),84,45,48,44,48,45,48,48,53,48,47,44,50,48,44,50,50,46,48,52,50,53,50,48,48,50,49,50,51,53,48,52,50,50,51,51,48,48,52,49,51,46,46,49,52,49,49,48,54,47,52
192,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),86,45,45,45,49,49,47,54,47,50,53,46,49,49,49,47,49,49,45,50,53,49,49,51,49,52,47,44,49,45,48,50,50,52,48,49,52,49,46,48,48,49,47,48,47,51,52,51,51,46,54
192,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),85,66,59,59,54,52,54,53,51,53,51,51,51,50,52,52,54,52,51,51,53,52,48,51,50,50,50,51,53,53,52,52,54,53,52,56,52,49,51,49,48,49,52,53,53,52,51,50,50,51,54
192,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),86,72,66,62,59,57,57,57,54,54,57,55,54,49,50,50,49,52,52,50,51,51,52,54,52,53,54,55,53,52,49,54,54,51,51,51,51,53,55,51,52,52,50,48,49,50,50,46,48,49,47
192,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),83,41,47,44,48,49,47,53,43,49,52,52,49,48,48,46,49,49,50,49,50,53,47,54,48,51,53,48,47,48,50,44,47,46,50,50,50,56,54,45,49,46,51,51,47,48,47,47,49,52,52
193,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),86,49,47,46,47,48,48,47,43,44,51,49,48,47,50,47,46,46,47,49,49,45,50,44,53,47,44,49,49,47,47,47,49,47,45,47,51,45,48,50,49,48,46,47,49,46,48,54,51,50,51
193,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),85,66,65,60,59,57,55,54,52,53,53,54,50,52,51,52,55,54,53,51,49,53,55,54,55,53,53,51,51,48,50,51,53,48,51,50,51,52,51,51,53,51,52,51,52,48,48,49,49,52,50
193,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),86,71,62,59,61,57,57,58,56,57,55,51,53,53,51,49,49,52,52,54,52,53,53,53,53,53,54,54,52,52,54,54,53,52,51,58,56,55,57,58,55,55,54,56,54,50,53,52,55,56,54
193,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),86,44,48,43,45,49,47,53,47,42,48,44,52,49,51,50,46,46,50,49,49,51,47,50,48,47,47,48,48,50,52,46,49,49,51,47,48,49,50,46,48,49,49,50,48,49,49,49,47,49,47
194,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),86,46,45,46,45,47,46,47,46,49,48,49,48,46,50,45,47,45,46,48,49,52,45,50,47,46,50,47,50,48,51,47,50,52,49,51,45,52,49,51,51,53,53,54,52,49,52,49,49,51,49
194,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),88,70,61,57,56,55,53,53,55,55,53,52,55,53,52,51,52,53,54,53,53,52,50,49,48,48,52,50,50,50,51,54,54,53,53,50,51,51,54,53,49,51,53,52,53,54,53,52,52,50,52
194,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),84,67,58,56,54,54,55,56,56,55,56,56,56,54,53,54,54,52,52,52,55,55,54,53,51,50,53,53,52,50,53,52,56,54,54,55,53,54,53,54,52,56,54,53,55,49,51,54,53,54,51
194,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),87,46,44,44,47,48,49,47,49,48,48,47,47,48,53,53,48,45,48,47,46,47,52,49,49,44,48,48,48,48,53,48,51,49,49,46,50,49,46,54,51,48,53,46,47,49,47,52,50,53,56
195,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),86,42,45,45,44,48,47,46,44,47,50,47,48,51,48,48,46,50,49,53,47,49,48,47,47,48,43,49,46,49,47,51,51,47,48,46,45,44,44,47,51,51,48,51,49,50,50,51,46,50,48
195,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),86,71,64,62,59,56,54,55,54,52,52,51,52,53,52,53,52,53,51,52,53,51,53,52,49,50,53,52,51,52,53,50,52,51,51,55,55,52,48,52,52,54,52,52,55,53,52,51,50,49,50
195,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),83,68,62,59,55,58,59,59,57,55,53,54,48,49,50,54,54,54,56,56,55,52,53,49,49,51,49,51,51,48,49,51,54,51,52,51,54,53,53,52,52,53,55,56,54,53,51,52,53,51,53
195,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),83,42,50,44,47,50,49,49,48,44,46,48,48,51,50,46,52,46,50,52,47,51,51,47,47,50,46,50,47,47,52,46,45,52,49,50,48,49,49,49,48,44,46,49,43,49,48,48,48,48,45
196,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),84,46,47,48,45,45,45,50,49,52,48,52,52,51,50,48,50,49,52,50,52,52,52,52,47,50,48,53,47,48,48,52,54,51,51,48,48,48,49,49,53,51,49,55,47,51,51,51,48,47,46
196,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),86,70,64,58,54,54,53,53,54,51,51,53,51,52,55,54,52,53,51,49,48,51,51,49,49,53,49,47,47,51,51,51,51,51,49,50,48,48,50,50,52,50,48,49,49,52,51,50,50,52,52
196,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),86,68,63,59,54,54,53,52,52,51,53,51,51,52,51,52,49,49,49,49,49,48,47,48,51,52,53,53,53,54,52,52,52,50,46,51,51,51,51,50,51,52,53,51,49,51,50,51,51,49,52
196,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),86,44,42,48,46,47,44,50,46,46,47,47,47,48,48,52,49,50,49,47,53,52,48,51,47,50,50,50,51,48,49,49,44,48,51,49,51,54,46,52,50,50,48,50,49,49,49,49,47,54,47
197,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),86,42,49,48,50,44,50,48,48,49,45,48,48,52,52,50,47,44,47,47,48,48,47,47,48,49,47,53,47,45,46,47,48,47,51,50,48,50,52,50,50,46,48,50,49,49,48,48,50,49,52
197,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),84,67,59,57,57,53,51,48,51,53,54,52,53,54,53,49,53,52,56,53,50,54,51,53,52,51,52,52,52,53,54,53,51,51,53,49,51,52,49,49,52,51,52,54,53,51,49,47,48,48,49
197,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),85,69,61,58,56,55,53,53,51,50,49,50,51,52,52,55,51,53,54,53,53,53,54,53,54,53,50,51,53,53,51,56,51,53,54,52,51,52,50,53,56,54,55,53,54,52,54,54,54,54,52
197,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),87,48,39,49,45,48,46,47,49,48,48,52,49,49,49,48,44,48,48,48,50,47,54,53,51,49,52,49,53,47,46,51,51,48,47,49,51,50,45,48,46,47,49,51,52,56,49,51,52,51,50
198,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),87,43,49,43,51,41,46,46,47,45,48,49,51,48,46,49,48,47,44,49,48,45,49,49,48,48,51,50,49,48,55,47,53,47,47,54,47,51,45,46,48,43,47,49,47,45,49,51,46,51,52
198,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),87,74,61,53,53,53,53,53,53,54,52,51,53,50,48,53,52,53,55,50,49,50,49,52,52,57,56,53,56,52,51,54,50,54,54,52,51,52,51,52,52,54,53,52,56,54,52,51,50,50,55
198,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),85,69,64,57,58,58,58,54,56,56,57,56,56,56,54,56,52,53,54,53,56,58,54,53,54,55,53,54,51,54,56,51,51,51,50,53,52,50,50,49,49,52,53,53,52,54,56,52,52,48,46
198,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),83,45,47,51,46,50,49,48,49,52,51,49,50,48,48,49,47,46,46,50,50,50,50,50,42,47,49,49,48,50,51,48,51,46,52,47,50,47,47,50,46,52,51,51,47,52,50,50,50,47,51
199,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),84,47,46,47,47,49,48,51,47,46,46,47,46,46,49,48,49,50,45,51,50,49,51,50,50,48,49,49,50,50,54,49,49,46,46,46,50,48,51,47,50,54,51,46,46,47,48,49,50,49,50
199,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),86,70,61,61,56,57,54,56,53,54,54,54,53,53,56,51,54,54,53,49,49,51,49,48,50,52,53,51,49,52,50,47,51,49,47,47,49,47,46,46,47,48,52,51,50,50,50,51,52,50,50
199,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),84,67,62,60,56,55,55,55,56,56,55,53,54,53,52,51,50,51,52,52,54,54,51,52,48,50,50,52,53,53,52,54,55,56,55,55,52,52,53,54,50,52,51,48,50,50,51,52,50,50,50
199,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),87,42,49,45,45,48,46,47,45,46,48,51,45,50,44,47,49,46,50,46,50,51,54,52,52,51,51,48,46,51,52,51,51,50,49,50,48,50,50,48,50,50,50,54,53,50,46,51,50,52,50
200,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),86,44,47,45,48,47,46,47,49,49,48,45,49,46,51,49,46,51,44,49,47,45,51,47,53,52,49,55,47,51,51,49,51,48,49,51,46,55,47,52,50,47,48,50,48,48,50,53,48,51,47
200,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),84,69,64,60,56,54,54,53,51,51,56,54,54,55,55,53,55,53,54,54,53,49,50,49,49,49,49,48,47,49,47,50,45,48,53,54,55,52,48,51,53,51,52,51,54,55,51,51,51,51,49
200,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),84,69,63,62,56,57,53,54,53,52,53,53,54,55,51,51,49,50,53,52,55,52,50,53,53,51,54,53,53,53,55,54,52,52,52,51,53,53,51,51,51,54,51,55,54,55,53,49,51,50,52
200,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),85,45,46,46,46,46,44,51,45,49,50,49,49,48,51,49,50,49,49,55,48,53,52,53,49,51,53,51,50,50,50,46,48,52,54,47,50,51,51,53,52,49,51,45,50,50,49,51,48,49,50
201,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),85,45,49,43,51,46,49,48,50,51,48,50,51,48,47,49,50,46,47,50,50,46,49,50,49,47,44,50,49,51,50,47,52,46,51,47,51,48,50,51,50,51,53,49,51,49,49,49,46,51,54
201,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),87,67,54,55,55,53,52,55,50,51,53,52,52,52,55,50,48,51,54,54,51,52,55,54,53,50,49,51,49,48,50,50,50,52,52,52,57,54,55,51,54,52,53,55,49,53,52,53,54,50,52
201,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),84,68,62,57,56,56,58,58,60,56,52,51,55,54,53,53,56,53,54,53,52,49,47,49,50,53,49,50,51,51,50,49,52,48,51,47,51,51,52,51,51,52,49,52,56,52,53,50,52,51,48
201,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),85,41,49,47,44,52,44,45,49,46,45,50,49,46,49,48,47,47,47,46,48,49,49,47,49,48,47,49,50,51,51,53,49,51,54,50,51,50,49,47,50,50,47,52,51,51,45,48,51,49,50
202,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),85,44,43,47,47,48,49,47,47,49,48,52,47,47,46,48,51,48,45,45,51,48,49,44,46,49,48,49,49,48,48,46,50,49,48,48,47,46,47,48,50,51,51,48,53,52,48,47,51,49,48
202,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),82,68,61,60,58,59,56,56,55,54,57,53,51,52,53,53,53,52,53,52,51,51,55,55,55,53,53,48,48,49,49,49,50,56,56,57,54,52,53,51,54,52,52,49,51,52,54,53,48,52,51
202,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),86,65,60,58,57,55,53,54,55,54,51,51,50,53,53,54,53,53,51,53,53,54,52,54,55,53,52,50,52,54,57,57,54,53,52,55,56,53,53,53,51,52,53,51,52,55,52,57,58,58,55
202,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),80,41,47,46,45,45,44,49,48,47,51,50,47,48,47,55,51,54,50,50,52,52,50,53,49,46,49,48,46,50,50,49,50,51,44,46,49,52,48,50,47,50,49,49,47,50,49,48,46,51,51
203,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),87,43,41,44,49,47,47,48,51,49,50,49,48,50,49,52,49,52,51,48,50,50,51,48,51,49,50,48,48,48,48,46,51,50,48,53,49,47,50,50,43,50,49,44,52,48,48,44,47,52,48
203,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),84,70,63,60,56,55,55,53,55,54,53,54,54,51,53,52,55,52,49,49,49,50,50,50,49,49,50,50,50,52,51,52,51,53,53,52,50,51,54,48,48,49,51,49,52,49,49,49,51,50,53
203,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),83,71,66,62,56,56,54,56,56,56,55,52,51,48,49,50,49,48,46,45,48,51,52,51,53,51,52,53,52,53,49,48,50,52,50,49,50,50,54,54,54,53,53,53,49,54,54,52,55,54,53
203,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),86,44,50,46,45,49,48,47,51,49,48,51,49,50,49,52,53,49,46,49,50,51,46,48,53,50,50,51,49,50,47,50,52,49,51,46,50,48,53,49,49,47,44,49,50,52,52,47,50,49,48
204,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),83,46,44,44,48,52,48,51,47,51,51,49,49,49,50,49,47,49,51,48,51,51,48,48,50,46,51,52,50,51,47,49,51,49,49,52,46,48,48,49,50,47,46,48,48,46,53,51,51,51,53
204,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),82,67,60,57,54,55,59,56,55,53,51,53,52,50,49,50,53,51,51,48,49,48,50,52,49,50,47,48,50,53,53,51,53,53,53,52,52,54,53,51,49,49,49,51,49,51,51,51,52,52,55
204,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),83,69,61,58,56,56,53,52,53,55,54,54,53,56,52,55,55,56,53,54,55,54,49,49,50,52,56,53,52,53,52,52,51,50,50,50,53,55,51,51,55,55,56,53,52,52,51,53,53,53,55
204,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),84,42,45,48,50,47,46,52,48,49,46,50,50,48,52,47,49,51,47,53,52,47,50,49,48,48,51,48,51,52,49,50,50,51,51,50,47,45,50,50,51,53,51,51,52,48,48,50,48,50,47
205,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),84,44,43,43,44,47,46,46,46,46,54,48,50,46,50,50,49,52,48,47,50,50,50,46,49,50,44,44,46,45,47,51,48,48,48,48,51,49,47,49,50,49,47,49,51,46,50,44,47,51,47
205,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),88,73,63,62,60,55,53,53,51,49,50,51,52,55,54,51,50,54,54,53,53,52,49,51,50,52,52,49,51,52,52,51,51,54,53,52,53,51,51,51,51,53,53,51,50,52,49,49,46,47,51
205,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),84,70,66,58,55,54,53,54,54,55,56,55,56,56,53,53,52,56,57,57,55,52,53,53,50,52,54,53,53,50,51,51,52,49,50,52,52,53,53,54,54,53,53,52,52,50,52,52,51,56,56
205,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),86,43,46,43,45,46,49,47,48,50,46,48,48,49,46,50,51,50,50,52,46,52,47,51,48,48,50,47,50,49,49,49,48,52,48,49,50,51,45,46,51,47,47,48,48,52,44,50,50,52,44
206,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),83,46,44,47,51,48,50,49,45,47,48,49,52,49,55,52,48,46,48,51,49,48,54,47,54,50,48,49,48,50,53,45,49,50,48,50,49,43,46,49,47,49,52,51,49,51,50,48,50,48,49
206,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),86,71,59,55,58,57,53,52,52,50,51,51,50,49,50,52,51,50,49,51,51,50,47,52,50,48,50,55,51,51,50,53,49,48,48,49,48,51,50,50,51,48,52,49,50,50,51,51,52,51,50
206,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),80,65,58,54,54,54,51,51,52,53,52,54,52,53,50,53,51,51,52,52,50,49,51,50,49,48,48,50,51,53,53,51,53,54,53,52,54,54,55,54,52,50,51,52,48,49,50,52,51,49,49
206,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),84,43,47,51,50,50,47,46,50,49,46,52,50,46,47,50,50,53,49,46,53,50,51,50,51,48,50,46,44,43,46,46,49,45,48,50,53,51,52,49,52,47,48,48,50,47,50,50,50,50,51
207,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),87,46,47,47,44,48,46,48,44,51,48,52,49,49,48,48,50,53,51,52,51,46,49,49,49,50,52,49,51,49,51,47,48,54,50,50,50,53,47,51,47,50,50,50,47,48,48,47,50,48,49
207,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),85,69,60,56,56,56,55,55,53,53,52,52,54,55,50,54,52,52,52,51,49,48,51,52,52,51,52,53,52,51,50,50,53,52,53,52,52,53,50,52,51,52,53,53,54,51,50,54,51,53,53
207,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 0] * 100)/ count parisians with [act1? = 1 and act2? = 0]),85,67,58,54,53,53,53,50,50,50,51,50,53,55,52,52,52,52,53,54,54,52,51,53,54,52,54,53,53,56,54,52,52,51,49,49,51,53,51,50,52,52,53,54,56,56,56,50,50,50,53
207,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 1] * 100)/ count parisians with [act1? = 0 and act2? = 1]),84,46,48,48,49,45,52,49,48,45,50,50,49,45,49,49,48,50,49,52,48,50,50,49,53,54,50,55,50,53,49,50,54,50,50,49,50,49,49,48,47,50,42,52,50,49,51,48,50,50,51
208,round((count parisians with [Meat? = 1 and act1? = 1 and act2? = 1] * 100)/ count parisians with [act1? = 1 and act2? = 1]),86,43,49,41,46,48,50,48,46,51,46,49,48,46,47,49,52,45,51,53,47,51,47,51,49,52,55,53,50,50,50,49,50,52,48,46,50,48,51,51,47,50,48,51,50,52,47,45,56,50,47
208,round((count parisians with [Meat? = 1 and act1? = 0 and act2? = 0] * 100)/ count parisians with [act1? = 0 and act2? = 0]),82,68,63,61,56,55,54,54,54,55,52,51,51,53,53,51,52,54,54,51,53,53,53,53,50,50,49,51,52,50,50,50,51,53,52,54,52,53,51,50,51,52,50,49,51,48,49,49,51,49,50
